2014/1/13 20:00:00	-8.6	64
2014/1/13 21:00:00	-8.4	65
2014/1/13 22:00:00	-8.7	66
2014/1/13 23:00:00	-8.1	69
2014/1/14 00:00:00	-8.2	78
2014/1/14 1:00:00	-7.2	67
2014/1/14 2:00:00	-7.3	76
2014/1/14 3:00:00	-7.6	89
2014/1/14 4:00:00	-6.7	72
2014/1/14 5:00:00	-7.2	74
2014/1/14 6:00:00	-6.5	63
2014/1/14 7:00:00	-6.7	62
2014/1/14 8:00:00	-6.1	62
2014/1/14 9:00:00	-5.1	66
2014/1/14 10:00:00	-3.8	61
2014/1/14 11:00:00	-4.3	70
2014/1/14 12:00:00	-3.8	66
2014/1/14 13:00:00	-4.6	82
2014/1/14 14:00:00	-3.4	63
2014/1/14 15:00:00	-4.2	69
2014/1/14 16:00:00	-4.9	70
2014/1/14 17:00:00	-5.7	74
2014/1/14 18:00:00	-5.2	72
2014/1/14 19:00:00	-5.5	82
2014/1/14 20:00:00	-5	83
2014/1/14 21:00:00	-5.5	84
2014/1/14 22:00:00	-5.7	86
2014/1/14 23:00:00	-5.8	85
2014/1/15 00:00:00	-5.6	78
2014/1/15 1:00:00	-5.8	74
2014/1/15 2:00:00	-6	86
2014/1/15 3:00:00	-6.1	75
2014/1/15 4:00:00	-5.7	71
2014/1/15 5:00:00	-5.9	74
2014/1/15 6:00:00	-5.8	81
2014/1/15 7:00:00	-6	80
2014/1/15 8:00:00	-5.5	78
2014/1/15 9:00:00	-4.4	71
2014/1/15 10:00:00	-4.5	76
2014/1/15 11:00:00	-3.4	69
2014/1/15 12:00:00	-3	64
2014/1/15 13:00:00	-3.6	73
2014/1/15 14:00:00	-4.2	83
2014/1/15 15:00:00	-4.1	86
2014/1/15 16:00:00	-4.1	77
2014/1/15 17:00:00	-4.4	81
2014/1/15 18:00:00	-5	78
2014/1/15 19:00:00	-5.1	73
2014/1/15 20:00:00	-5.6	89
2014/1/15 21:00:00	-5.3	78
2014/1/15 22:00:00	-5.5	87
2014/1/15 23:00:00	-5.5	81
2014/1/16 00:00:00	-5.3	74
2014/1/16 1:00:00	-5.8	76
2014/1/16 2:00:00	-5.6	70
2014/1/16 3:00:00	-6	65
2014/1/16 4:00:00	-6.7	68
2014/1/16 5:00:00	-6.8	74
2014/1/16 6:00:00	-7	72
2014/1/16 7:00:00	-7.1	77
2014/1/16 8:00:00	-6.1	73
2014/1/16 9:00:00	-5.4	64
2014/1/16 10:00:00	-4.1	54
2014/1/16 11:00:00	-3.6	56
2014/1/16 12:00:00	-4.1	66
2014/1/16 13:00:00	-4.2	71
2014/1/16 14:00:00	-3.4	60
2014/1/16 15:00:00	-4.2	77
2014/1/16 16:00:00	-3.7	80
2014/1/16 17:00:00	-5.3	85
2014/1/16 18:00:00	-5.1	67
2014/1/16 19:00:00	-5.9	75
2014/1/16 20:00:00	-5.4	73
2014/1/16 21:00:00	-6.1	93
2014/1/16 22:00:00	-6.2	83
2014/1/16 23:00:00	-6	89
2014/1/17 00:00:00	-6.4	92
2014/1/17 1:00:00	-6.2	92
2014/1/17 2:00:00	-5	77
2014/1/17 3:00:00	-4.4	73
2014/1/17 4:00:00	-5.1	70
2014/1/17 5:00:00	-5.3	69
2014/1/17 6:00:00	-5.8	77
2014/1/17 7:00:00	-5.6	77
2014/1/17 8:00:00	-5.7	86
2014/1/17 9:00:00	-4.6	77
2014/1/17 10:00:00	-5	87
2014/1/17 11:00:00	-3.1	51
2014/1/17 12:00:00	-2.8	50
2014/1/17 13:00:00	-2.9	53
2014/1/17 14:00:00	-3.3	64
2014/1/17 15:00:00	-3.6	64
2014/1/17 16:00:00	-3.7	62
2014/1/17 17:00:00	-3.9	54
2014/1/17 18:00:00	-4.4	58
2014/1/17 19:00:00	-4.4	60
2014/1/17 20:00:00	-4.6	57
2014/1/17 21:00:00	-5	62
2014/1/17 22:00:00	-5.7	62
2014/1/17 23:00:00	-6.6	67
2014/1/18 00:00:00	-7.4	66
2014/1/18 1:00:00	-6.3	61
2014/1/18 2:00:00	-6.9	64
2014/1/18 3:00:00	-5.5	59
2014/1/18 4:00:00	-6.5	80
2014/1/18 5:00:00	-7.4	84
2014/1/18 6:00:00	-7.8	84
2014/1/18 7:00:00	-7.5	85
2014/1/18 8:00:00	-7.5	87
2014/1/18 9:00:00	-5.9	83
2014/1/18 10:00:00	-4.8	77
2014/1/18 11:00:00	-3.1	71
2014/1/18 12:00:00	-3.1	75
2014/1/18 13:00:00	-2.5	60
2014/1/18 14:00:00	-2.4	55
2014/1/18 15:00:00	-2.3	67
2014/1/18 16:00:00	-2.4	67
2014/1/18 17:00:00	-3.2	75
2014/1/18 18:00:00	-4.7	75
2014/1/18 19:00:00	-5.1	74
2014/1/18 20:00:00	-6	76
2014/1/18 21:00:00	-5.5	75
2014/1/18 22:00:00	-5.8	77
2014/1/18 23:00:00	-6.2	76
2014/1/19 00:00:00	-6.3	77
2014/1/19 1:00:00	-6.2	74
2014/1/19 2:00:00	-5.6	73
2014/1/19 3:00:00	-6	79
2014/1/19 4:00:00	-4.6	65
2014/1/19 5:00:00	-4.5	91
2014/1/19 6:00:00	-4.2	91
2014/1/19 7:00:00	-4.6	89
2014/1/19 8:00:00	-3.1	72
2014/1/19 9:00:00	-3	71
2014/1/19 10:00:00	-3.2	81
2014/1/19 11:00:00	-2.4	64
2014/1/19 12:00:00	-2.6	64
2014/1/19 13:00:00	-2.5	50
2014/1/19 14:00:00	-4.1	77
2014/1/19 15:00:00	-4.8	92
2014/1/19 16:00:00	-4.5	85
2014/1/19 17:00:00	-5	91
2014/1/19 18:00:00	-5	89
2014/1/19 19:00:00	-4.9	88
2014/1/19 20:00:00	-5	94
2014/1/19 21:00:00	-5.1	92
2014/1/19 22:00:00	-4.9	90
2014/1/19 23:00:00	-4.7	79
2014/1/20 00:00:00	-5.1	85
2014/1/20 1:00:00	-5.3	92
2014/1/20 2:00:00	-5.1	80
2014/1/20 3:00:00	-5.3	86
2014/1/20 4:00:00	-5.4	82
2014/1/20 5:00:00	-5.8	85
2014/1/20 6:00:00	-5.7	80
2014/1/20 7:00:00	-5.8	75
2014/1/20 8:00:00	-5.7	75
2014/1/20 9:00:00	-5	73
2014/1/20 10:00:00	-3.7	63
2014/1/20 11:00:00	-3.3	61
2014/1/20 12:00:00	-3.2	67
2014/1/20 13:00:00	-3.7	74
2014/1/20 14:00:00	-3.3	64
2014/1/20 15:00:00	-3.1	61
2014/1/20 16:00:00	-3.3	67
2014/1/20 17:00:00	-4	80
2014/1/20 18:00:00	-3.7	75
2014/1/20 19:00:00	-4.7	73
2014/1/20 20:00:00	-6.1	81
2014/1/20 21:00:00	-3.9	71
2014/1/20 22:00:00	-3.9	70
2014/1/20 23:00:00	-3.9	71
2014/1/21 00:00:00	-4.1	72
2014/1/21 1:00:00	-4.3	70
2014/1/21 2:00:00	-5.7	76
2014/1/21 3:00:00	-6.8	81
2014/1/21 4:00:00	-7.3	82
2014/1/21 5:00:00	-6.1	79
2014/1/21 6:00:00	-6.5	82
2014/1/21 7:00:00	-4.4	70
2014/1/21 8:00:00	-3.9	69
2014/1/21 9:00:00	-2.7	68
2014/1/21 10:00:00	-3.2	88
2014/1/21 11:00:00	-2.7	86
2014/1/21 12:00:00	-3.2	94
2014/1/21 13:00:00	-2.8	87
2014/1/21 14:00:00	-2.1	63
2014/1/21 15:00:00	-2.5	64
2014/1/21 16:00:00	-3.4	79
2014/1/21 17:00:00	-4.1	83
2014/1/21 18:00:00	-4.7	90
2014/1/21 19:00:00	-4.2	81
2014/1/21 20:00:00	-4.9	91
2014/1/21 21:00:00	-4.7	87
2014/1/21 22:00:00	-5.2	88
2014/1/21 23:00:00	-5.1	77
2014/1/22 00:00:00	-5.4	82
2014/1/22 1:00:00	-5.6	80
2014/1/22 2:00:00	-5.8	81
2014/1/22 3:00:00	-5.9	78
2014/1/22 4:00:00	-5.9	75
2014/1/22 5:00:00	-5.6	74
2014/1/22 6:00:00	-5.5	66
2014/1/22 7:00:00	-6.1	89
2014/1/22 8:00:00	-5.5	78
2014/1/22 9:00:00	-5.2	81
2014/1/22 10:00:00	-5.4	90
2014/1/22 11:00:00	-5	85
2014/1/22 12:00:00	-5	79
2014/1/22 13:00:00	-4.5	70
2014/1/22 14:00:00	-4.7	85
2014/1/22 15:00:00	-4.6	67
2014/1/22 16:00:00	-5	69
2014/1/22 17:00:00	-5.8	86
2014/1/22 18:00:00	-5.7	84
2014/1/22 19:00:00	-5.8	91
2014/1/22 20:00:00	-5.8	89
2014/1/22 21:00:00	-5.7	68
2014/1/22 22:00:00	-6.3	85
2014/1/22 23:00:00	-6.5	89
2014/1/23 00:00:00	-6.1	78
2014/1/23 1:00:00	-5.2	59
2014/1/23 2:00:00	-6.2	71
2014/1/23 3:00:00	-6.5	78
2014/1/23 4:00:00	-5.6	53
2014/1/23 5:00:00	-5.6	47
2014/1/23 6:00:00	-6.3	85
2014/1/23 7:00:00	-7	87
2014/1/23 8:00:00	-7.1	87
2014/1/23 9:00:00	-6.5	86
